YEAR,MO,DY,HR,WS50M,recalculated wind speeds for 140m,cut in/out wind speeds applied
2020,8,21,0,10.19,11.03412578,11.03412578
2020,8,21,1,10.51,11.38063415,11.38063415
2020,8,21,2,11.37,12.31187538,12.31187538
2020,8,21,3,12.5,13.53548305,13.53548305
2020,8,21,4,12.4,13.42719919,13.42719919
2020,8,21,5,13.5,14.6183217,14.6183217
2020,8,21,6,13.92,15.07311393,15.07311393
2020,8,21,7,15.95,17.27127637,17.27127637
2020,8,21,8,16.41,17.76938215,17.76938215
2020,8,21,9,16.71,18.09423374,18.09423374
2020,8,21,10,16.86,18.25665954,18.25665954
2020,8,21,11,17.14,18.55985436,18.55985436
2020,8,21,12,17.19,18.61399629,18.61399629
2020,8,21,13,17.01,18.41908534,18.41908534
2020,8,21,14,16.79,18.18086083,18.18086083
2020,8,21,15,16.37,17.7260686,17.7260686
2020,8,21,16,15.43,16.70820028,16.70820028
2020,8,21,17,13.83,14.97565845,14.97565845
2020,8,21,18,12.79,13.84950626,13.84950626
2020,8,21,19,12.53,13.56796821,13.56796821
2020,8,21,20,12.26,13.27560178,13.27560178
2020,8,21,21,12.38,13.40554241,13.40554241
2020,8,21,22,12.61,13.6545953,13.6545953
2020,8,21,23,12.7,13.75205078,13.75205078
2020,8,22,0,12.53,13.56796821,13.56796821
2020,8,22,1,12.21,13.22145984,13.22145984
2020,8,22,2,11.94,12.92909341,12.92909341
2020,8,22,3,11.72,12.69086891,12.69086891
2020,8,22,4,11.52,12.47430118,12.47430118
2020,8,22,5,11.3,12.23607668,12.23607668
2020,8,22,6,11.39,12.33353216,12.33353216
2020,8,22,7,12.19,13.19980307,13.19980307
2020,8,22,8,12.55,13.58962498,13.58962498
2020,8,22,9,12.77,13.82784949,13.82784949
2020,8,22,10,13.12,14.20684301,14.20684301
2020,8,22,11,13.58,14.70494879,14.70494879
2020,8,22,12,13.83,14.97565845,14.97565845
2020,8,22,13,13.93,15.08394231,15.08394231
2020,8,22,14,13.71,14.84571781,14.84571781
2020,8,22,15,13.62,14.74826233,14.74826233
2020,8,22,16,13.29,14.39092558,14.39092558
2020,8,22,17,12.65,13.69790885,13.69790885
2020,8,22,18,11.85,12.83163793,12.83163793
2020,8,22,19,11.16,12.08447927,12.08447927
2020,8,22,20,10.4,11.2615219,11.2615219
2020,8,22,21,10.16,11.00164062,11.00164062
2020,8,22,22,10.05,10.88252837,10.88252837
2020,8,22,23,10.01,10.83921483,10.83921483
2020,8,23,0,10.24,11.08826772,11.08826772
2020,8,23,1,10.36,11.21820835,11.21820835
2020,8,23,2,10.37,11.22903674,11.22903674
2020,8,23,3,10.64,11.52140317,11.52140317
2020,8,23,4,10.15,10.99081224,10.99081224
2020,8,23,5,9.42,10.20034003,10.20034003
2020,8,23,6,9.13,9.886316821,9.886316821
2020,8,23,7,9.01,9.756376183,9.756376183
2020,8,23,8,8.38,9.074187838,9.074187838
2020,8,23,9,7.84,8.48945497,8.48945497
2020,8,23,10,7.96,8.619395607,8.619395607
2020,8,23,11,8.4,9.095844611,9.095844611
2020,8,23,12,8.74,9.46400975,9.46400975
2020,8,23,13,9.2,9.962115526,9.962115526
2020,8,23,14,9.72,10.52519162,10.52519162
2020,8,23,15,10.02,10.85004321,10.85004321
2020,8,23,16,10.02,10.85004321,10.85004321
2020,8,23,17,9.54,10.33028066,10.33028066
2020,8,23,18,9.38,10.15702648,10.15702648
2020,8,23,19,9.27,10.03791423,10.03791423
2020,8,23,20,8.78,9.507323295,9.507323295
2020,8,23,21,8.06,8.727679472,8.727679472
2020,8,23,22,7.82,8.467798197,8.467798197
2020,8,23,23,8.07,8.738507858,8.738507858
2020,8,24,0,8.03,8.695194312,8.695194312
2020,8,24,1,7.75,8.391999492,8.391999492
2020,8,24,2,7.66,8.294544014,8.294544014
2020,8,24,3,7.56,8.18626015,8.18626015
2020,8,24,4,7.28,7.883065329,7.883065329
2020,8,24,5,6.9,7.471586644,7.471586644
2020,8,24,6,6.25,6.767741526,6.767741526
2020,8,24,7,6.53,7.070936346,7.070936346
2020,8,24,8,6.45,6.984309255,6.984309255
2020,8,24,9,6.09,6.594487343,6.594487343
2020,8,24,10,6.06,6.562002183,6.562002183
2020,8,24,11,6.57,7.114249892,7.114249892
2020,8,24,12,7.33,7.937207261,7.937207261
2020,8,24,13,7.81,8.456969811,8.456969811
2020,8,24,14,7.93,8.586910448,8.586910448
2020,8,24,15,7.88,8.532768516,8.532768516
2020,8,24,16,7.87,8.521940129,8.521940129
2020,8,24,17,7.54,8.164603377,8.164603377
2020,8,24,18,7.15,7.742296305,7.742296305
2020,8,24,19,6.91,7.482415031,7.482415031
2020,8,24,20,7.47,8.088804672,8.088804672
2020,8,24,21,7.62,8.251230468,8.251230468
2020,8,24,22,7.2,7.796438238,7.796438238
2020,8,24,23,7.05,7.634012441,7.634012441
2020,8,25,0,7.64,8.272887241,8.272887241
2020,8,25,1,8.64,9.355725885,9.355725885
2020,8,25,2,9.03,9.778032956,9.778032956
2020,8,25,3,9.51,10.29779551,10.29779551
2020,8,25,4,10.19,11.03412578,11.03412578
2020,8,25,5,10.89,11.79211283,11.79211283
2020,8,25,6,12.55,13.58962498,13.58962498
2020,8,25,7,13.64,14.76991911,14.76991911
2020,8,25,8,15.08,16.32920675,16.32920675
2020,8,25,9,17.11,18.5273692,18.5273692
2020,8,25,10,17.99,19.48026721,19.48026721
2020,8,25,11,18.52,20.05417169,20.05417169
2020,8,25,12,19.32,20.9204426,20.9204426
2020,8,25,13,18.76,20.31405296,20.31405296
2020,8,25,14,18.81,20.3681949,20.3681949
2020,8,25,15,19.1,20.6822181,20.6822181
2020,8,25,16,18.97,20.54144908,20.54144908
2020,8,25,17,18.58,20.11914201,20.11914201
2020,8,25,18,18.03,19.52358075,19.52358075
2020,8,25,19,18.01,19.50192398,19.50192398
2020,8,25,20,18.64,20.18411233,20.18411233
2020,8,25,21,19.53,21.14783872,21.14783872
2020,8,25,22,20.13,21.79754191,21.79754191
2020,8,25,23,20.07,21.73257159,21.73257159
2020,8,26,0,19.41,21.01789808,21.01789808
2020,8,26,1,18.24,19.75097687,19.75097687
2020,8,26,2,16.8,18.19168922,18.19168922
2020,8,26,3,15.64,16.93559639,16.93559639
2020,8,26,4,14.89,16.12346741,16.12346741
2020,8,26,5,14.24,15.41962229,15.41962229
2020,8,26,6,13.8,14.94317329,14.94317329
2020,8,26,7,13.26,14.35844042,14.35844042
2020,8,26,8,12.53,13.56796821,13.56796821
2020,8,26,9,11.89,12.87495148,12.87495148
2020,8,26,10,11.2,12.12779281,12.12779281
2020,8,26,11,10.42,11.28317867,11.28317867
2020,8,26,12,9.85,10.66596064,10.66596064
2020,8,26,13,9.52,10.30862389,10.30862389
2020,8,26,14,8.84,9.572293614,9.572293614
2020,8,26,15,8.31,8.998389133,8.998389133
2020,8,26,16,7.72,8.359514333,8.359514333
2020,8,26,17,7.21,7.807266624,7.807266624
2020,8,26,18,7.25,7.85058017,7.85058017
2020,8,26,19,6.98,7.558213736,7.558213736
2020,8,26,20,6.71,7.265847302,7.265847302
2020,8,26,21,6.68,7.233362143,7.233362143
2020,8,26,22,6.11,6.616144116,6.616144116
2020,8,26,23,5.6,6.063896407,6.063896407
2020,8,27,0,5.34,5.78235836,5.78235836
2020,8,27,1,5.13,5.554962244,5.554962244
2020,8,27,2,4.61,4.991886149,4.991886149
2020,8,27,3,3.86,4.179757166,4.179757166
2020,8,27,4,3.69,3.995674597,3.995674597
2020,8,27,5,3.8,4.114786848,4.114786848
2020,8,27,6,3.45,3.735793322,3.735793322
2020,8,27,7,4.02,4.353011349,4.353011349
2020,8,27,8,5.52,5.977269316,5.977269316
2020,8,27,9,6.28,6.800226685,6.800226685
2020,8,27,10,6.48,7.016794414,7.016794414
2020,8,27,11,6.64,7.190048597,7.190048597
2020,8,27,12,7.29,7.893893716,7.893893716
2020,8,27,13,7.9,8.554425289,8.554425289
2020,8,27,14,8.38,9.074187838,9.074187838
2020,8,27,15,8.48,9.182471702,9.182471702
2020,8,27,16,8.5,9.204128475,9.204128475
2020,8,27,17,7.88,8.532768516,8.532768516
2020,8,27,18,7.46,8.077976285,8.077976285
2020,8,27,19,7.71,8.348685946,8.348685946
2020,8,27,20,8.55,9.258270407,9.258270407
2020,8,27,21,9.52,10.30862389,10.30862389
2020,8,27,22,9.55,10.34110905,10.34110905
2020,8,27,23,9.11,9.864660048,9.864660048
2020,8,28,0,8.53,9.236613634,9.236613634
2020,8,28,1,8.47,9.171643316,9.171643316
2020,8,28,2,8.18,8.857620109,8.857620109
2020,8,28,3,7.9,8.554425289,8.554425289
2020,8,28,4,7.76,8.402827878,8.402827878
2020,8,28,5,7.41,8.023834353,8.023834353
2020,8,28,6,6.58,7.125078278,7.125078278
2020,8,28,7,6.04,6.54034541,6.54034541
2020,8,28,8,5.23,5.663246109,5.663246109
2020,8,28,9,5.01,5.425021607,5.425021607
2020,8,28,10,5.09,5.511648699,5.511648699
2020,8,28,11,5.34,5.78235836,5.78235836
2020,8,28,12,5.63,6.096381566,6.096381566
2020,8,28,13,5.79,6.269635749,6.269635749
2020,8,28,14,5.81,6.291292522,6.291292522
2020,8,28,15,5.59,6.053068021,6.053068021
2020,8,28,16,5.32,5.760701587,5.760701587
2020,8,28,17,5.97,6.464546705,6.464546705
2020,8,28,18,7.53,8.15377499,8.15377499
2020,8,28,19,8.7,9.420696204,9.420696204
2020,8,28,20,8.88,9.61560716,9.61560716
2020,8,28,21,9.33,10.10288455,10.10288455
2020,8,28,22,9.84,10.65513226,10.65513226
2020,8,28,23,10.31,11.16406642,11.16406642
2020,8,29,0,10.67,11.55388833,11.55388833
2020,8,29,1,10.96,11.86791154,11.86791154
2020,8,29,2,11.01,11.92205347,11.92205347
2020,8,29,3,10.92,11.82459799,11.82459799
2020,8,29,4,11.18,12.10613604,12.10613604
2020,8,29,5,11.49,12.44181602,12.44181602
2020,8,29,6,11.63,12.59341343,12.59341343
2020,8,29,7,11.98,12.97240696,12.97240696
2020,8,29,8,12.24,13.253945,13.253945
2020,8,29,9,11.84,12.82080955,12.82080955
2020,8,29,10,11.17,12.09530765,12.09530765
2020,8,29,11,10.53,11.40229092,11.40229092
2020,8,29,12,10.04,10.87169999,10.87169999
2020,8,29,13,9.77,10.57933355,10.57933355
2020,8,29,14,9.79,10.60099033,10.60099033
2020,8,29,15,10.08,10.91501353,10.91501353
2020,8,29,16,10.34,11.19655158,11.19655158
2020,8,29,17,10.44,11.30483544,11.30483544
2020,8,29,18,10.66,11.54305995,11.54305995
2020,8,29,19,11.28,12.21441991,12.21441991
2020,8,29,20,11.73,12.7016973,12.7016973
2020,8,29,21,11.64,12.60424182,12.60424182
2020,8,29,22,11.43,12.3768457,12.3768457
2020,8,29,23,11.02,11.93288186,11.93288186
2020,8,30,0,10.83,11.72714252,11.72714252
2020,8,30,1,10.68,11.56471672,11.56471672
2020,8,30,2,10.42,11.28317867,11.28317867
2020,8,30,3,10.32,11.17489481,11.17489481
2020,8,30,4,10.28,11.13158126,11.13158126
2020,8,30,5,10.16,11.00164062,11.00164062
2020,8,30,6,10.18,11.0232974,11.0232974
2020,8,30,7,11.04,11.95453863,11.95453863
2020,8,30,8,11.37,12.31187538,12.31187538
2020,8,30,9,10.7,11.58637349,11.58637349
2020,8,30,10,9.68,10.48187808,10.48187808
2020,8,30,11,8.84,9.572293614,9.572293614
2020,8,30,12,8.16,8.835963336,8.835963336
2020,8,30,13,7.63,8.262058855,8.262058855
2020,8,30,14,7.24,7.839751783,7.839751783
2020,8,30,15,6.92,7.493243417,7.493243417
2020,8,30,16,6.71,7.265847302,7.265847302
2020,8,30,17,6.47,7.005966027,7.005966027
2020,8,30,18,6.48,7.016794414,7.016794414
2020,8,30,19,6.71,7.265847302,7.265847302
2020,8,30,20,6.56,7.103421505,7.103421505
2020,8,30,21,6.24,6.756913139,6.756913139
2020,8,30,22,5.88,6.367091227,6.367091227
2020,8,30,23,5.55,6.009754475,6.009754475
2020,8,31,0,5.15,5.576619017,5.576619017
2020,8,31,1,4.79,5.186797105,5.186797105
2020,8,31,2,4.57,4.948572604,4.948572604
2020,8,31,3,4.4,4.764490034,4.764490034
2020,8,31,4,4.25,4.602064237,4.602064237
2020,8,31,5,4.25,4.602064237,4.602064237
2020,8,31,6,3.85,4.16892878,4.16892878
2020,8,31,7,3.4,3.68165139,3.68165139
2020,8,31,8,3.08,3.335143024,3.335143024
2020,8,31,9,2.83,3.064433363,3.064433363
2020,8,31,10,2.3,2.490528881,2.490528881
2020,8,31,11,1.7,1.840825695,1.840825695
2020,8,31,12,1.15,1.245264441,0
2020,8,31,13,0.62,0.671359959,0
2020,8,31,14,0.54,0.584732868,0
2020,8,31,15,0.73,0.79047221,0
2020,8,31,16,0.82,0.887927688,0
2020,8,31,17,0.98,1.061181871,0
2020,8,31,18,1.28,1.386033464,0
2020,8,31,19,1.36,1.472660556,0
2020,8,31,20,1.26,1.364376692,0
2020,8,31,21,1.08,1.169465736,0
2020,8,31,22,0.75,0.812128983,0
2020,8,31,23,0.28,0.30319482,0
2020,9,1,0,0.21,0.227396115,0
2020,9,1,1,0.55,0.595561254,0
2020,9,1,2,0.78,0.844614142,0
2020,9,1,3,0.98,1.061181871,0
2020,9,1,4,1.25,1.353548305,0
2020,9,1,5,1.57,1.700056671,1.700056671
2020,9,1,6,1.86,2.014079878,2.014079878
2020,9,1,7,1.96,2.122363742,2.122363742
2020,9,1,8,2.14,2.317274698,2.317274698
2020,9,1,9,2.2,2.382245017,2.382245017
2020,9,1,10,2.13,2.306446312,2.306446312
2020,9,1,11,1.95,2.111535356,2.111535356
2020,9,1,12,1.73,1.873310854,1.873310854
2020,9,1,13,1.36,1.472660556,0
2020,9,1,14,1.05,1.136980576,0
2020,9,1,15,0.95,1.028696712,0
2020,9,1,16,1.17,1.266921214,0
2020,9,1,17,1.93,2.089878583,2.089878583
2020,9,1,18,3.02,3.270172705,3.270172705
2020,9,1,19,3.62,3.919875892,3.919875892
2020,9,1,20,3.77,4.082301688,4.082301688
2020,9,1,21,3.57,3.865733959,3.865733959
2020,9,1,22,3.27,3.540882366,3.540882366
2020,9,1,23,3.01,3.259344319,3.259344319
2020,9,2,0,2.84,3.075261749,3.075261749
2020,9,2,1,2.7,2.923664339,2.923664339
2020,9,2,2,2.64,2.85869402,2.85869402
2020,9,2,3,2.77,2.999463044,2.999463044
2020,9,2,4,3.01,3.259344319,3.259344319
2020,9,2,5,3.22,3.486740434,3.486740434
2020,9,2,6,3.32,3.595024298,3.595024298
2020,9,2,7,3.41,3.692479776,3.692479776
2020,9,2,8,3.88,4.201413939,4.201413939
2020,9,2,9,3.97,4.298869417,4.298869417
2020,9,2,10,4.28,4.634549397,4.634549397
2020,9,2,11,4.95,5.360051288,5.360051288
2020,9,2,12,5.69,6.161351885,6.161351885
2020,9,2,13,6.28,6.800226685,6.800226685
2020,9,2,14,6.55,7.092593119,7.092593119
2020,9,2,15,6.52,7.06010796,7.06010796
2020,9,2,16,6.15,6.659457661,6.659457661
2020,9,2,17,5.75,6.226322204,6.226322204
2020,9,2,18,5.78,6.258807363,6.258807363
2020,9,2,19,6.37,6.897682163,6.897682163
2020,9,2,20,6.82,7.384959553,7.384959553
2020,9,2,21,7.6,8.229573695,8.229573695
2020,9,2,22,8.5,9.204128475,9.204128475
2020,9,2,23,9.32,10.09205616,10.09205616
2020,9,3,0,9.71,10.51436323,10.51436323
2020,9,3,1,9.87,10.68761742,10.68761742
2020,9,3,2,10.33,11.18572319,11.18572319
2020,9,3,3,10.84,11.7379709,11.7379709
2020,9,3,4,11.04,11.95453863,11.95453863
2020,9,3,5,11,11.91122509,11.91122509
2020,9,3,6,10.8,11.69465736,11.69465736
2020,9,3,7,10.78,11.67300058,11.67300058
2020,9,3,8,11.19,12.11696443,12.11696443
2020,9,3,9,11.92,12.90743664,12.90743664
2020,9,3,10,12.8,13.86033464,13.86033464
2020,9,3,11,13.36,14.46672429,14.46672429
2020,9,3,12,13.3,14.40175397,14.40175397
2020,9,3,13,13.44,14.55335138,14.55335138
2020,9,3,14,13.06,14.14187269,14.14187269
2020,9,3,15,12.28,13.29725855,13.29725855
2020,9,3,16,11.09,12.00868056,12.00868056
2020,9,3,17,9.96,10.7850729,10.7850729
2020,9,3,18,9.2,9.962115526,9.962115526
2020,9,3,19,8.64,9.355725885,9.355725885
2020,9,3,20,8.29,8.97673236,8.97673236
2020,9,3,21,7.9,8.554425289,8.554425289
2020,9,3,22,7.48,8.099633058,8.099633058
2020,9,3,23,7.24,7.839751783,7.839751783
2020,9,4,0,7.02,7.601527282,7.601527282
2020,9,4,1,6.82,7.384959553,7.384959553
2020,9,4,2,6.66,7.21170537,7.21170537
2020,9,4,3,6.48,7.016794414,7.016794414
2020,9,4,4,6.15,6.659457661,6.659457661
2020,9,4,5,5.91,6.399576387,6.399576387
2020,9,4,6,5.43,5.879813838,5.879813838
2020,9,4,7,5.32,5.760701587,5.760701587
2020,9,4,8,5.65,6.118038339,6.118038339
2020,9,4,9,5.7,6.172180271,6.172180271
2020,9,4,10,6.09,6.594487343,6.594487343
2020,9,4,11,6.33,6.854368617,6.854368617
2020,9,4,12,6.57,7.114249892,7.114249892
2020,9,4,13,7,7.579870509,7.579870509
2020,9,4,14,7.26,7.861408556,7.861408556
2020,9,4,15,7.36,7.969692421,7.969692421
2020,9,4,16,7.28,7.883065329,7.883065329
2020,9,4,17,6.98,7.558213736,7.558213736
2020,9,4,18,7.1,7.688154373,7.688154373
2020,9,4,19,7.15,7.742296305,7.742296305
2020,9,4,20,6.81,7.374131166,7.374131166
2020,9,4,21,6.66,7.21170537,7.21170537
2020,9,4,22,5.92,6.410404773,6.410404773
2020,9,4,23,5.93,6.42123316,6.42123316
2020,9,5,0,6.59,7.135906665,7.135906665
2020,9,5,1,7.19,7.785609851,7.785609851
2020,9,5,2,7.33,7.937207261,7.937207261
2020,9,5,3,7.22,7.818095011,7.818095011
2020,9,5,4,7.03,7.612355668,7.612355668
2020,9,5,5,6.86,7.428273099,7.428273099
2020,9,5,6,6.16,6.670286048,6.670286048
2020,9,5,7,5.82,6.302120909,6.302120909
2020,9,5,8,5.99,6.486203478,6.486203478
2020,9,5,9,6.09,6.594487343,6.594487343
2020,9,5,10,6.06,6.562002183,6.562002183
2020,9,5,11,6.01,6.507860251,6.507860251
2020,9,5,12,6.14,6.648629275,6.648629275
2020,9,5,13,6.45,6.984309255,6.984309255
2020,9,5,14,6.78,7.341646007,7.341646007
2020,9,5,15,6.96,7.536556963,7.536556963
2020,9,5,16,6.76,7.319989234,7.319989234
2020,9,5,17,6.24,6.756913139,6.756913139
2020,9,5,18,6.15,6.659457661,6.659457661
2020,9,5,19,6.3,6.821883458,6.821883458
2020,9,5,20,6.45,6.984309255,6.984309255
2020,9,5,21,6.76,7.319989234,7.319989234
2020,9,5,22,6.97,7.547385349,7.547385349
2020,9,5,23,6.91,7.482415031,7.482415031
2020,9,6,0,6.66,7.21170537,7.21170537
2020,9,6,1,6.15,6.659457661,6.659457661
2020,9,6,2,5.58,6.042239634,6.042239634
2020,9,6,3,5.16,5.587447404,5.587447404
2020,9,6,4,4.68,5.067684854,5.067684854
2020,9,6,5,4.28,4.634549397,4.634549397
2020,9,6,6,3.75,4.060644915,4.060644915
2020,9,6,7,3.32,3.595024298,3.595024298
2020,9,6,8,3.5,3.789935254,3.789935254
2020,9,6,9,3.64,3.941532665,3.941532665
2020,9,6,10,3.54,3.8332488,3.8332488
2020,9,6,11,3.45,3.735793322,3.735793322
2020,9,6,12,3.68,3.98484621,3.98484621
2020,9,6,13,4.11,4.450466827,4.450466827
2020,9,6,14,4.41,4.775318421,4.775318421
2020,9,6,15,4.49,4.861945512,4.861945512
2020,9,6,16,4.22,4.569579078,4.569579078
2020,9,6,17,3.74,4.049816529,4.049816529
2020,9,6,18,3.66,3.963189437,3.963189437
2020,9,6,19,3.95,4.277212644,4.277212644
2020,9,6,20,4.23,4.580407465,4.580407465
2020,9,6,21,4.41,4.775318421,4.775318421
2020,9,6,22,4.35,4.710348102,4.710348102
2020,9,6,23,4.22,4.569579078,4.569579078
2020,9,7,0,3.65,3.952361051,3.952361051
2020,9,7,1,3.08,3.335143024,3.335143024
2020,9,7,2,2.72,2.945321112,2.945321112
2020,9,7,3,2.62,2.837037248,2.837037248
2020,9,7,4,2.62,2.837037248,2.837037248
2020,9,7,5,3.37,3.649166231,3.649166231
2020,9,7,6,4.3,4.65620617,4.65620617
2020,9,7,7,4.35,4.710348102,4.710348102
2020,9,7,8,4.36,4.721176488,4.721176488
2020,9,7,9,5.03,5.44667838,5.44667838
2020,9,7,10,5.64,6.107209953,6.107209953
2020,9,7,11,6.55,7.092593119,7.092593119
2020,9,7,12,7.43,8.045491126,8.045491126
2020,9,7,13,7.93,8.586910448,8.586910448
2020,9,7,14,8.29,8.97673236,8.97673236
2020,9,7,15,8.51,9.214956861,9.214956861
2020,9,7,16,8.35,9.041702678,9.041702678
2020,9,7,17,8.24,8.922590428,8.922590428
2020,9,7,18,8.44,9.139158156,9.139158156
2020,9,7,19,9.01,9.756376183,9.756376183
2020,9,7,20,9.09,9.843003275,9.843003275
2020,9,7,21,8.7,9.420696204,9.420696204
2020,9,7,22,8.25,8.933418814,8.933418814
2020,9,7,23,8.05,8.716851085,8.716851085
2020,9,8,0,7.64,8.272887241,8.272887241
2020,9,8,1,7.28,7.883065329,7.883065329
2020,9,8,2,6.81,7.374131166,7.374131166
2020,9,8,3,6.51,7.049279573,7.049279573
2020,9,8,4,6.35,6.87602539,6.87602539
2020,9,8,5,6.33,6.854368617,6.854368617
2020,9,8,6,5.86,6.345434455,6.345434455
2020,9,8,7,5.37,5.814843519,5.814843519
2020,9,8,8,5.22,5.652417722,5.652417722
2020,9,8,9,5.2,5.630760949,5.630760949
2020,9,8,10,5.23,5.663246109,5.663246109
2020,9,8,11,5.34,5.78235836,5.78235836
2020,9,8,12,5.57,6.031411248,6.031411248
2020,9,8,13,5.9,6.388748,6.388748
2020,9,8,14,6.22,6.735256366,6.735256366
2020,9,8,15,6.45,6.984309255,6.984309255
2020,9,8,16,6.6,7.146735051,7.146735051
2020,9,8,17,6.72,7.276675688,7.276675688
2020,9,8,18,7.24,7.839751783,7.839751783
2020,9,8,19,7.39,8.00217758,8.00217758
2020,9,8,20,7.09,7.677325987,7.677325987
2020,9,8,21,6.81,7.374131166,7.374131166
2020,9,8,22,6.61,7.157563438,7.157563438
2020,9,8,23,6.41,6.940995709,6.940995709
2020,9,9,0,6.28,6.800226685,6.800226685
2020,9,9,1,6.21,6.72442798,6.72442798
2020,9,9,2,6.29,6.811055071,6.811055071
2020,9,9,3,6.53,7.070936346,7.070936346
2020,9,9,4,6.88,7.449929872,7.449929872
2020,9,9,5,7.1,7.688154373,7.688154373
2020,9,9,6,6.73,7.287504075,7.287504075
2020,9,9,7,6.82,7.384959553,7.384959553
2020,9,9,8,6.99,7.569042122,7.569042122
2020,9,9,9,6.96,7.536556963,7.536556963
2020,9,9,10,7.02,7.601527282,7.601527282
2020,9,9,11,6.94,7.51490019,7.51490019
2020,9,9,12,6.66,7.21170537,7.21170537
2020,9,9,13,6.18,6.691942821,6.691942821
2020,9,9,14,5.42,5.868985451,5.868985451
2020,9,9,15,4.64,5.024371309,5.024371309
2020,9,9,16,4.22,4.569579078,4.569579078
2020,9,9,17,4.04,4.374668122,4.374668122
2020,9,9,18,4.78,5.175968719,5.175968719
2020,9,9,19,6.39,6.919338936,6.919338936
2020,9,9,20,8.05,8.716851085,8.716851085
2020,9,9,21,8.6,9.312412339,9.312412339
2020,9,9,22,8.55,9.258270407,9.258270407
2020,9,9,23,8.2,8.879276882,8.879276882
2020,9,10,0,7.8,8.446141424,8.446141424
2020,9,10,1,7.54,8.164603377,8.164603377
2020,9,10,2,7.25,7.85058017,7.85058017
2020,9,10,3,6.88,7.449929872,7.449929872
2020,9,10,4,6.51,7.049279573,7.049279573
2020,9,10,5,6.25,6.767741526,6.767741526
2020,9,10,6,5.51,5.966440929,5.966440929
2020,9,10,7,4.43,4.796975193,4.796975193
2020,9,10,8,3.8,4.114786848,4.114786848
2020,9,10,9,2.72,2.945321112,2.945321112
2020,9,10,10,1.68,1.819168922,1.819168922
2020,9,10,11,0.84,0.909584461,0
2020,9,10,12,0.85,0.920412847,0
2020,9,10,13,1.58,1.710885058,1.710885058
2020,9,10,14,2.2,2.382245017,2.382245017
2020,9,10,15,2.44,2.642126292,2.642126292
2020,9,10,16,2.4,2.598812746,2.598812746
2020,9,10,17,2.21,2.393073403,2.393073403
2020,9,10,18,1.92,2.079050197,2.079050197
2020,9,10,19,1.96,2.122363742,2.122363742
2020,9,10,20,1.9,2.057393424,2.057393424
2020,9,10,21,1.7,1.840825695,1.840825695
2020,9,10,22,1.47,1.591772807,1.591772807
2020,9,10,23,1.29,1.396861851,0
2020,9,11,0,0.83,0.898756075,0
2020,9,11,1,0.27,0.292366434,0
2020,9,11,2,0.39,0.422307071,0
2020,9,11,3,0.6,0.649703186,0
2020,9,11,4,0.96,1.039525098,0
2020,9,11,5,1.46,1.58094442,1.58094442
2020,9,11,6,2.11,2.284789539,2.284789539
2020,9,11,7,2.5,2.70709661,2.70709661
2020,9,11,8,3.28,3.551710753,3.551710753
2020,9,11,9,4.49,4.861945512,4.861945512
2020,9,11,10,5.19,5.619932563,5.619932563
2020,9,11,11,5.92,6.410404773,6.410404773
2020,9,11,12,6.6,7.146735051,7.146735051
2020,9,11,13,6.91,7.482415031,7.482415031
2020,9,11,14,6.84,7.406616326,7.406616326
2020,9,11,15,6.73,7.287504075,7.287504075
2020,9,11,16,6.57,7.114249892,7.114249892
2020,9,11,17,6.45,6.984309255,6.984309255
2020,9,11,18,7.07,7.655669214,7.655669214
2020,9,11,19,7.6,8.229573695,8.229573695
2020,9,11,20,7.76,8.402827878,8.402827878
2020,9,11,21,7.74,8.381171105,8.381171105
2020,9,11,22,7.69,8.327029173,8.327029173
2020,9,11,23,7.57,8.197088536,8.197088536
2020,9,12,0,7.47,8.088804672,8.088804672
2020,9,12,1,7.31,7.915550488,7.915550488
2020,9,12,2,7.69,8.327029173,8.327029173
2020,9,12,3,8.02,8.684365926,8.684365926
2020,9,12,4,7.88,8.532768516,8.532768516
2020,9,12,5,7.94,8.597738834,8.597738834
2020,9,12,6,7.38,7.991349194,7.991349194
2020,9,12,7,7.28,7.883065329,7.883065329
2020,9,12,8,7.95,8.608567221,8.608567221
2020,9,12,9,7.55,8.175431763,8.175431763
2020,9,12,10,7.11,7.69898276,7.69898276
2020,9,12,11,6.9,7.471586644,7.471586644
2020,9,12,12,6.94,7.51490019,7.51490019
2020,9,12,13,7.31,7.915550488,7.915550488
2020,9,12,14,7.44,8.056319512,8.056319512
2020,9,12,15,7.26,7.861408556,7.861408556
2020,9,12,16,7.12,7.709811146,7.709811146
2020,9,12,17,6.83,7.395787939,7.395787939
2020,9,12,18,7.03,7.612355668,7.612355668
2020,9,12,19,7.08,7.6664976,7.6664976
2020,9,12,20,6.98,7.558213736,7.558213736
2020,9,12,21,6.92,7.493243417,7.493243417
