ALLSKY_SFC_SW_DWN (Wh/m^2),Solar Zenith Angle (Degrees) ,Solar Zenith Angle (Degrees) REMOVED IF >85º,optimiced_moving_solar_ALLSKY_SFC_SW_DWN (Wh/m^2)
266.36,72.9,72.9,905.8621459
362.73,68.45,68.45,987.5228233
398.05,66.34,66.34,991.8804952
395.21,66.8,66.8,1003.218978
332.02,69.8,69.8,961.5457044
235.46,74.98,74.98,908.5640206
107.34,81.88,81.88,759.9463835
11.13,88.93,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
28.02,87.12,0,0
143.05,79.5,79.5,784.9731802
256.02,73.18,73.18,884.7620211
322.98,68.75,68.75,891.1316305
374.61,66.64,66.64,944.7750585
335.5,67.11,67.11,862.5495379
317.09,70.08,70.08,930.6803212
208.54,75.24,75.24,818.539883
65.6,82.12,82.12,478.4871009
9.83,89.05,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21.7,87.32,0,0
120.27,79.77,79.77,677.1957948
236.15,73.46,73.46,829.5143186
317.73,69.04,69.04,888.2183381
357.35,66.94,66.94,912.3172969
363.25,67.4,67.4,945.2365891
309.81,70.37,70.37,922.2051208
207.88,75.51,75.51,830.8187006
74.55,82.38,82.38,562.2070965
8.15,89.16,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
19.67,87.52,0,0
93.7,80.03,80.03,541.2039607
175.92,73.73,73.73,627.9176702
227.66,69.33,69.33,644.9565882
265.68,67.23,67.23,686.4533646
263.3,67.69,67.69,693.5926493
234.05,70.64,70.64,706.0277359
143.85,75.77,75.77,585.1962969
59.18,82.62,82.62,460.7260609
7.56,89.26,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
14.59,87.7,0,0
42.83,80.29,80.29,253.9407136
73.9,74.01,74.01,268.2691862
111.13,69.62,69.62,319.1145513
123.09,67.52,67.52,321.9209794
133.17,67.98,67.98,355.1860942
109.81,70.91,70.91,335.7560099
58.41,76.02,76.02,241.7800738
27.27,82.85,82.85,219.0935092
6.59,89.35,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
12.18,87.88,0,0
64.9,80.55,80.55,395.28136
125.54,74.28,74.28,463.3558522
185.93,69.9,69.9,541.0294048
144.91,67.81,67.81,383.6854275
183.87,68.26,68.26,496.4155541
73.09,71.18,71.18,226.5681321
47.03,76.27,76.27,198.1488561
24.68,82.52,82.52,189.5835009
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16.2,88.05,0,0
92.28,80.8,80.8,577.1785995
161.12,74.55,74.55,604.8108252
224.14,70.17,70.17,660.7306484
242.94,68.09,68.09,651.0523533
225.49,68.53,68.53,616.0693122
208.78,71.44,71.44,655.9271051
128.45,76.52,76.52,551.0370363
62.05,82.81,82.81,495.7651233
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.36,88.22,0,0
42.47,81.05,81.05,272.9917185
116.07,74.81,74.81,442.9801881
126.45,70.45,70.45,377.8807898
112.16,68.37,68.37,304.2771349
111.47,68.8,68.8,308.2478604
83.64,71.7,71.7,266.3758266
56.02,76.75,76.75,244.4149409
21.84,83.1,83.1,181.7926975
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
15.65,88.38,0,0
70.72,81.3,81.3,467.5368009
225.76,75.08,75.08,876.8396579
261.05,70.72,70.72,790.6175634
314.76,68.63,68.63,863.8015892
263.27,69.06,69.06,736.6460139
229.52,71.95,71.95,740.7531005
141.69,76.98,76.98,628.9194837
56.77,83.38,83.38,492.4365152
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9.75,88.52,0,0
63.82,81.55,81.55,434.3083869
160.02,75.34,75.34,632.2836829
217.66,70.98,70.98,667.8773048
263.26,68.9,68.9,731.2842616
279.99,69.32,69.32,792.8397429
206.88,72.19,72.19,676.3846209
135.48,77.21,77.21,611.9841054
49.6,83.64,83.64,447.7539552
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.2,88.66,0,0
33.46,81.8,81.8,234.5947567
70.85,75.59,75.59,284.6994445
132.37,71.24,71.24,411.592204
103.85,69.16,69.16,291.9106809
105.88,69.57,69.57,303.3265429
107.41,72.42,72.42,355.6185105
52.04,77.43,77.43,239.1190025
26.68,83.89,83.89,250.6632655
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.42,88.79,0,0
53.08,82.04,82.04,383.299661
131.82,75.84,75.84,538.8534389
200.16,71.5,71.5,630.8133082
248.7,69.42,69.42,707.5091661
225.03,69.82,69.82,652.3164921
162.09,72.66,72.66,543.85071
95.47,77.64,77.64,446.0101407
35.89,84.12,84.12,350.3332528
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.59,88.91,0,0
28.23,82.27,82.27,209.880604
68.3,76.09,76.09,284.1128179
93.94,71.75,71.75,299.9708078
160.57,69.67,69.67,462.1694549
175.62,70.06,70.06,514.9604301
139.53,72.88,72.88,473.9889647
78.72,77.84,77.84,373.7139696
30.34,84.35,84.35,308.1724753
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.87,89.03,0,0
41.1,82.51,82.51,315.2973277
89.34,76.33,76.33,378.0316608
124.72,72,72,403.6023982
165.45,69.91,69.91,481.665297
141.7,70.3,70.3,420.3559571
89.53,73.1,73.1,307.9784122
56.22,78.05,78.05,271.5181031
36.01,84.57,84.57,380.5364215
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8.6,89.13,0,0
74.99,82.74,82.74,593.4062755
92.69,76.56,76.56,398.7919257
127.43,72.24,72.24,417.7614768
102.73,70.16,70.16,302.6859321
96.48,70.52,70.52,289.3146154
63.73,73.31,73.31,221.9062571
33.94,78.24,78.24,166.5255046
29.54,84.77,84.77,324.0669224
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.03,89.23,0,0
68.79,82.97,82.97,562.060212
156.66,76.8,76.8,686.0494988
235.24,72.48,72.48,781.4277928
252.16,70.38,70.38,750.9670248
215.36,70.75,70.75,653.2184128
186.52,73.52,73.52,657.4999355
141.4,78.43,78.43,705.0083894
51.7,84.97,84.97,589.662069
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.95,89.33,0,0
34.62,83.2,83.2,292.3888489
94.87,77.03,77.03,422.6948985
176.36,72.71,72.71,593.3886777
188.91,70.62,70.62,569.2943325
129.7,70.97,70.97,397.7756677
87.1,73.72,73.72,310.7034042
52.54,78.61,78.61,266.0438415
20.61,85.15,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.73,89.41,0,0
64.88,83.41,83.41,565.3351976
85.3,77.26,77.26,386.8003544
116.98,72.94,72.94,398.7415553
131.52,70.84,70.84,400.7223879
127.76,71.17,71.17,395.834302
90.27,73.91,73.91,325.7116712
61.93,78.78,78.78,318.2805637
24.16,85.32,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31.4,83.12,83.12,262.1247431
83.9,77.48,77.48,387.0276232
120.15,73.16,73.16,414.7392975
142.17,71.05,71.05,437.7924679
141.22,71.38,71.38,442.2936685
110,74.1,74.1,401.5196149
83.35,78.95,78.95,434.8720899
34.47,85.48,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
47.08,83.41,83.41,410.2339874
96.3,77.7,77.7,452.0481875
144.3,73.38,73.38,504.5051159
179.48,71.27,71.27,558.9380965
175.13,71.58,71.58,554.2435222
122.54,74.28,74.28,452.2831458
76.7,79.11,79.11,405.9832381
25.34,85.64,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
56.63,83.68,83.68,514.4381419
125.08,77.91,77.91,597.1890738
163.4,73.59,73.59,578.3888897
198.52,71.47,71.47,624.6673352
222.08,71.77,71.77,709.9011652
187.93,74.45,74.45,701.0241738
124.7,79.27,79.27,669.778029
37.32,85.78,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31.5,83.95,83.95,298.8719507
72.53,78.11,78.11,352.0303015
153.12,73.79,73.79,548.505196
102.91,71.66,71.66,327.0564061
100.16,71.95,71.95,323.2564942
91.85,74.62,74.62,346.3168291
52.8,79.41,79.41,287.3003559
22.1,85.91,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
30.67,84.2,84.2,303.4941993
70.06,78.31,78.31,345.7765757
77.67,73.99,73.99,281.6118825
79.6,71.86,71.86,255.6690936
75.86,72.13,72.13,247.2150649
95.55,74.78,74.78,363.9639267
61.16,79.55,79.55,337.1974596
23.83,86.04,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31.57,84.44,84.44,325.8398889
74.64,78.51,78.51,374.7046222
75.28,74.19,74.19,276.3094235
127.52,72.05,72.05,413.7748564
117.05,72.3,72.3,384.9910258
93.09,74.94,74.94,358.2721402
63.45,79.69,79.69,354.5209016
20.33,86.16,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
43.95,84.67,84.67,473.1304177
116,78.7,78.7,591.9994009
146.95,74.38,74.38,545.7631168
230.54,72.23,72.23,755.3816207
239.76,72.47,72.47,796.0023966
192.23,75.09,75.09,747.1003263
112.56,79.81,79.81,636.2450667
33.33,86.27,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
48.73,84.9,84.9,548.1791489
123.98,78.89,78.89,643.4060971
171.79,74.55,74.55,644.8637764
163.55,72.4,72.4,540.8938026
177.82,72.62,72.62,595.2977145
128.12,75.22,75.22,502.2181615
86.36,79.93,79.93,493.905626
29.47,86.37,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
40.58,85.11,0,0
76.83,79.07,79.07,405.2010678
97.97,74.73,74.73,371.9890425
114.7,72.56,72.56,382.7072322
90.48,72.78,72.78,305.6328385
56.34,75.35,75.35,222.7636912
39.73,80.04,80.04,229.7054805
16.63,86.46,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
41.52,85.31,0,0
109.23,79.24,79.24,585.0703321
190.79,74.9,74.9,732.3865564
156.73,72.73,72.73,527.9327707
188.75,72.92,72.92,642.6479804
211.9,75.48,75.48,845.1728796
136.23,80.15,80.15,796.3436359
39.81,86.55,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
20.34,85.51,0,0
25.01,79.41,79.41,136.0867784
65.38,75.06,75.06,253.6001798
100.86,72.88,72.88,342.6254352
104.15,73.06,73.06,357.449163
78.3,75.59,75.59,314.6360834
47.41,80.24,80.24,279.6695186
17.77,86.62,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
15.8,85.7,0,0
21.34,79.58,79.58,117.9902084
24.42,75.23,75.23,95.78743365
36.97,73.02,73.02,126.5931694
35.34,73.19,73.19,122.1996449
20.88,75.7,75.7,84.53475085
23.17,80.34,80.34,138.0800715
18.04,86.69,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29.99,85.87,0,0
69.11,79.74,79.74,388.0071155
85.23,75.38,75.38,337.6687402
151.51,73.16,73.16,522.9891882
133.16,73.31,73.31,463.6597708
119.53,75.81,75.81,487.6025392
77.66,80.42,80.42,466.6378596
24.1,86.75,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22.25,86.04,0,0
67.93,79.89,79.89,386.98052
73.23,75.52,75.52,292.8707491
96.24,73.3,73.3,334.9103073
93.38,73.43,73.43,327.4347946
93.94,75.91,75.91,385.876551
57.58,80.49,80.49,348.5055664
17.49,86.8,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31.44,86.2,0,0
98.76,80.04,80.04,570.9970615
128.01,75.66,75.66,516.8457286
161.45,73.42,73.42,565.7887917
181.91,73.53,73.53,641.6278175
144.91,75.99,75.99,598.5759738
103.2,80.56,80.56,629.2119717
31.45,86.85,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
24.2,86.34,0,0
79.41,80.18,80.18,465.6018091
107.07,75.79,75.79,436.1719518
124.16,73.54,73.54,438.1923403
126.32,73.63,73.63,448.1989543
104.31,76.07,76.07,433.2957291
65.12,80.62,80.62,399.5543701
21.05,86.9,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29.84,86.48,0,0
110.97,80.31,80.31,659.2903647
186.15,75.91,75.91,764.6467956
202.49,73.65,73.65,719.3143376
212.25,73.73,73.73,757.5916639
166.63,76.15,76.15,696.0874529
114.12,80.68,80.68,704.669378
28.8,86.93,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
24.64,86.62,0,0
76.47,80.45,80.45,460.9174339
124.8,76.03,76.03,516.95467
138.65,73.75,73.75,495.481144
143.03,73.81,73.81,512.9768493
68.9,76.21,76.21,289.0537658
32.79,80.73,80.73,203.5544966
16.52,86.96,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
28.48,86.74,0,0
40.02,80.57,80.57,244.2589566
44.78,76.15,76.15,187.0659313
74,73.85,73.85,266.0406461
60.39,73.89,73.89,217.6354745
79.36,76.27,76.27,334.3630283
54.84,80.77,80.77,341.8994629
16.61,86.98,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21.77,86.86,0,0
43.42,80.68,80.68,268.1102733
111.12,76.25,76.25,467.5077638
177.88,73.94,73.94,642.9928205
174.51,73.96,73.96,631.5769454
158.11,76.32,76.32,668.5440615
102.52,80.8,80.8,641.2261598
31.91,86.99,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22.79,86.97,0,0
74.4,80.79,80.79,464.8446459
142.45,76.35,76.35,603.626711
142.66,74.02,74.02,518.1949496
211.42,74.02,74.02,767.9572147
185.04,76.37,76.37,785.2290091
119.02,80.82,80.82,746.0356947
31.7,87,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
15.56,87.07,0,0
44.63,80.9,80.9,282.1860483
56.2,76.44,76.44,239.6961583
99.88,74.09,74.09,364.3565737
47.45,74.08,74.08,172.9889901
40.04,76.4,76.4,170.2800042
26.09,80.84,80.84,163.8901476
19.58,87,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
28.56,87.16,0,0
109.63,80.99,80.99,700.0332504
149.69,76.52,76.52,642.1544101
160.3,74.16,74.16,587.2828844
147.52,74.13,74.13,539.4659759
111.75,76.43,76.43,476.2753842
50.2,80.84,80.84,315.3424841
17.18,87,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27.27,87.26,0,0
101.09,81.09,81.09,652.6869988
181.12,76.6,76.6,781.5388932
140.84,74.22,74.22,517.900072
223.98,74.17,74.17,821.0891356
188.27,76.45,76.45,803.5636357
108.32,80.85,80.85,681.173516
31.13,86.98,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
18.99,87.34,0,0
53.99,81.16,81.16,351.3242211
95.22,76.67,76.67,412.9957722
101.87,74.27,74.27,375.7592003
71.01,74.2,74.2,260.7974716
68.75,76.46,76.46,293.6476235
17.53,80.84,80.84,110.1186005
17.56,86.97,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27.75,87.41,0,0
66.03,81.24,81.24,433.5639127
179.52,76.73,76.73,782.0853985
213.82,74.32,74.32,791.1512228
224.16,74.23,74.23,824.7956971
164.15,76.47,76.47,701.6322643
103.17,80.83,80.83,647.3846301
27.09,86.94,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
15.62,87.48,0,0
40.96,81.31,81.31,271.0997598
91.02,76.79,76.79,398.3007442
68.45,74.36,74.36,253.9020335
83.63,74.24,74.24,307.9065008
68.6,76.47,76.47,293.2194538
47.07,80.81,80.81,294.7237176
16.88,86.91,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
20.09,87.54,0,0
86.27,81.38,81.38,575.5919826
155.26,76.84,76.84,681.9485686
191.33,74.38,74.38,710.5876634
189.61,74.26,74.26,698.9651514
154.55,76.46,76.46,660.1198575
92.34,80.78,80.78,576.3118474
27.31,86.88,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21.56,87.59,0,0
81.37,81.43,81.43,546.042842
116.96,76.88,76.88,515.2620946
194.18,74.41,74.41,722.5256274
200.06,74.26,74.26,737.4873066
155.47,76.44,76.44,663.0882872
100.7,80.75,80.75,626.4675422
32.8,86.83,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
12.32,87.65,0,0
43.12,81.48,81.48,291.0472585
63.94,76.91,76.91,282.3190979
74.48,74.42,74.42,277.3065847
98.06,74.25,74.25,361.2578746
80.63,76.41,76.41,343.1465818
44.31,80.71,80.71,274.4816104
18.84,86.77,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
18.36,87.69,0,0
49.79,81.52,81.52,337.6413392
73.62,76.94,76.94,325.7936015
94.78,74.43,74.43,353.1093008
89.61,74.24,74.24,329.9234908
31.02,76.38,76.38,131.7301622
13.15,80.66,80.66,81.0264233
17.2,86.72,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
16.61,87.73,0,0
73.84,81.55,81.55,502.496573
116.2,76.95,76.95,514.611816
124.03,74.43,74.43,462.0821542
137.11,74.22,74.22,504.1840306
113.18,76.34,76.34,479.251722
58.67,80.6,80.6,359.2202929
24.78,86.65,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21.41,87.76,0,0
103.8,81.59,81.59,709.7159924
178.98,76.96,76.96,793.2412263
234.53,74.42,74.42,873.2104363
235.73,74.19,74.19,865.2287514
192.52,76.3,76.3,812.8758108
110.43,80.54,80.54,671.882856
31.94,86.58,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
20.28,87.79,0,0
107.84,81.61,81.61,739.0838852
192.02,76.97,76.97,851.6764654
246.95,74.41,74.41,918.8778643
242.27,74.16,74.16,887.5921672
200.62,76.24,76.24,843.4535572
136.03,80.48,80.48,822.470877
36.18,86.49,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
20.43,87.81,0,0
50.52,81.62,81.62,346.650184
98.73,76.96,76.96,437.5723895
139.41,74.38,74.38,517.760028
111.2,74.11,74.11,406.1486835
